src_id,src_community,dest_id,dest_community
175970,3,1344225,0
175970,3,1347775,0
175970,3,1348698,0
175970,3,1352136,3
175970,3,1360410,3
175970,3,1360423,3
175970,3,1364765,0
175970,3,1366918,14
175970,3,1374866,0
175970,3,1380612,3
175970,3,1381658,0
175970,3,1390755,0
175970,3,1403972,0
175970,3,1421074,0
175970,3,1426822,22
175970,3,1434599,0
175970,3,1446375,0
175970,3,1448926,3
175970,3,1451751,0
175970,3,1456123,3
175970,3,1456403,0
175970,3,1458457,3
175970,3,1462408,21
175970,3,1475985,3
175970,3,1481533,0
175970,3,1492555,3
175970,3,1493394,0
175970,3,1515454,3
175970,3,1517231,14
175970,3,1518655,3
175970,3,1525020,22
175970,3,1528226,3
175970,3,1531958,3
175970,3,1532903,0
175970,3,1544018,0
175970,3,1550622,3
175970,3,1556182,3
175970,3,1564767,22
175970,3,1583128,22
175970,3,1585533,4
175970,3,1588332,21
175970,3,1588703,0
175970,3,1598596,3
175970,3,1612099,3
175970,3,1612304,3
175970,3,1613046,3
175970,3,1615963,22
175970,3,1640885,3
175970,3,1645657,0
175970,3,1655044,3
175970,3,1684401,3
175970,3,1687571,3
175970,3,1714540,3
175970,3,1716680,3
175970,3,1717584,3
175970,3,1718648,3
175970,3,1720491,3
175970,3,1724303,3
175970,3,1744890,22
175970,3,1757696,3
175970,3,1761604,3
175970,3,1766514,3
175970,3,1781647,21
175970,3,1784286,14
175970,3,1784925,0
175970,3,1800259,0
175970,3,1805982,0
175970,3,1809929,3
175970,3,1819138,14
175970,3,1829963,3
175970,3,1836162,3
175970,3,1840797,3
175970,3,1840812,14
175970,3,1840825,3
175970,3,1846019,4
175970,3,1846207,0
175970,3,1858101,3
175970,3,1863133,0
175970,3,1868713,4
175970,3,1869442,3
175970,3,1871037,3
175970,3,1873132,21
175970,3,1873810,14
175970,3,1873837,3
175970,3,1873996,14
175970,3,1874087,14
175970,3,1881204,21
175970,3,1882364,14
175970,3,1882848,3
175970,3,1883521,4
175970,3,1884348,3
175970,3,1888847,0
175970,3,1898325,15
175970,3,1903310,0
175970,3,1904387,3
175970,3,1906209,3
175970,3,1906943,3
175970,3,1907390,3
175970,3,1909641,3
175970,3,1913335,3
175970,3,1924414,4
175970,3,1931647,0
175970,3,1933459,0
175970,3,1938365,21
175970,3,1940113,0
175970,3,1951288,3
175970,3,1954880,3
175970,3,195996,38
175970,3,1963080,3
175970,3,196625,3
175970,3,1968852,22
175970,3,1981266,3
175970,3,2004270,0
175970,3,2004544,28
175970,3,204164,4
175970,3,2053577,0
175970,3,2062079,22
175970,3,2063272,3
175970,3,2065936,22
175970,3,2066044,22
175970,3,2081355,0
175970,3,2082463,0
175970,3,2084059,4
175970,3,2086272,0
175970,3,2090274,0
175970,3,2090540,0
175970,3,210041,0
175970,3,210179,0
175970,3,2103541,0
175970,3,210495,0
175970,3,210699,3
175970,3,2120560,4
175970,3,212237,4
175970,3,2126430,0
175970,3,214299,3
175970,3,2152269,3
175970,3,2154209,3
175970,3,2157336,3
175970,3,216275,0
175970,3,2169265,0
175970,3,2175049,22
175970,3,2176751,3
175970,3,2188717,22
175970,3,220381,3
175970,3,2206894,3
175970,3,220892,3
175970,3,221136,0
175970,3,221474,0
175970,3,2215716,3
175970,3,221792,0
175970,3,2219897,0
175970,3,222323,15
175970,3,223061,3
175970,3,2264047,0
175970,3,2264938,0
175970,3,2267616,0
175970,3,2274498,3
175970,3,227556,0
175970,3,2278013,0
175970,3,2287449,0
175970,3,2322791,21
175970,3,232482,14
175970,3,233326,22
175970,3,2352791,3
175970,3,235634,0
175970,3,235907,30
175970,3,236657,14
175970,3,2368065,3
175970,3,2369177,3
175970,3,2371408,22
175970,3,2386942,22
175970,3,2387368,3
175970,3,2391632,21
175970,3,2399113,3
175970,3,2406879,20
175970,3,2412147,3
175970,3,241402,3
175970,3,2419928,3
175970,3,242492,0
175970,3,2426110,0
175970,3,2427329,0
175970,3,2428082,21
175970,3,2430689,0
175970,3,2431150,21
175970,3,2437890,22
175970,3,2439664,22
175970,3,2439706,22
175970,3,243975,0
175970,3,245172,22
175970,3,245346,0
175970,3,245588,0
175970,3,2473210,3
175970,3,2474415,3
175970,3,2486794,3
175970,3,2488318,3
175970,3,248895,0
175970,3,249405,3
175970,3,2496816,14
175970,3,2498084,21
175970,3,2525368,20
175970,3,2526689,3
175970,3,2528749,3
175970,3,2530056,20
175970,3,2530096,3
175970,3,2530262,3
175970,3,2531190,3
175970,3,2532830,3
175970,3,2533411,3
175970,3,2533654,3
175970,3,2548239,3
175970,3,2551176,3
175970,3,2551299,3
175970,3,2558461,0
175970,3,2577975,0
175970,3,258784,0
175970,3,2592858,0
175970,3,2599855,0
175970,3,260108,3
175970,3,260455,3
175970,3,2605272,3
175970,3,260573,22
175970,3,260583,22
175970,3,2606720,3
175970,3,260849,3
175970,3,265877,22
175970,3,266079,3
175970,3,2663260,3
175970,3,2663693,3
175970,3,2664399,3
175970,3,2664707,3
175970,3,2664837,3
175970,3,2665722,3
175970,3,2665971,3
175970,3,2667977,3
175970,3,2669226,3
175970,3,2669362,3
175970,3,2669507,3
175970,3,2669702,3
175970,3,2669859,3
175970,3,2670352,3
175970,3,2670848,3
175970,3,2671105,3
175970,3,2671259,3
175970,3,2671882,14
175970,3,2672511,3
175970,3,2672960,3
175970,3,267365,3
175970,3,2679465,3
175970,3,2680553,0
175970,3,2695423,3
175970,3,2699217,0
175970,3,2699803,3
175970,3,2701534,3
175970,3,2703790,14
175970,3,2718754,3
175970,3,2722428,14
175970,3,2728980,0
175970,3,2735725,3
175970,3,2737026,0
175970,3,273746,3
175970,3,2742287,0
175970,3,274997,3
175970,3,2756416,3
175970,3,2756631,0
175970,3,277252,3
175970,3,277253,3
175970,3,2784308,3
175970,3,279911,0
175970,3,279948,20
175970,3,2803673,3
175970,3,2816293,3
175970,3,2816933,3
175970,3,2833860,0
175970,3,2839721,0
175970,3,2842379,0
175970,3,284355,3
175970,3,2900960,3
175970,3,2902785,3
175970,3,2908178,12
175970,3,2925499,3
175970,3,2931937,3
175970,3,2940857,0
175970,3,294663,22
175970,3,2948762,0
175970,3,2949775,0
175970,3,2958563,3
175970,3,2964134,3
175970,3,2967343,22
175970,3,2969090,3
175970,3,2970817,3
175970,3,299828,3
175970,3,3014424,3
175970,3,301495,0
175970,3,3020232,3
175970,3,3028662,3
175970,3,3030560,3
175970,3,3032710,22
175970,3,3034083,14
175970,3,303656,30
175970,3,3039610,3
175970,3,3044300,3
175970,3,3045580,3
175970,3,3046428,3
175970,3,3058797,0
175970,3,305975,0
175970,3,3065478,3
175970,3,3072406,3
175970,3,307685,0
175970,3,3097738,3
175970,3,3110687,0
175970,3,3116234,0
175970,3,3119773,3
175970,3,3128424,3
175970,3,3129010,3
175970,3,3129092,3
175970,3,3130551,3
175970,3,3133727,3
175970,3,3134292,0
175970,3,3140803,20
175970,3,3143966,4
175970,3,314852,0
175970,3,3170764,3
175970,3,3170975,30
175970,3,3171124,1
175970,3,3184056,0
175970,3,318480,3
175970,3,3196394,3
175970,3,3197754,3
175970,3,3218251,15
175970,3,323237,0
175970,3,3242689,0
175970,3,3245877,0
175970,3,3246213,0
175970,3,3249300,3
175970,3,3249401,3
175970,3,3250991,3
175970,3,325175,0
175970,3,325305,0
175970,3,3266202,0
175970,3,327552,3
175970,3,327766,4
175970,3,3295968,3
175970,3,3303464,3
175970,3,3318529,3
175970,3,3328646,3
175970,3,3348829,0
175970,3,338264,0
175970,3,338788,0
175970,3,3388402,3
175970,3,3398897,3
175970,3,3399078,0
175970,3,3399146,0
175970,3,340153,0
175970,3,3406392,3
175970,3,3444283,22
175970,3,3444757,3
175970,3,344877,3
175970,3,3473752,3
175970,3,3478651,3
175970,3,3481074,3
175970,3,3483600,0
175970,3,3495854,3
175970,3,3498174,3
175970,3,3501183,3
175970,3,3505445,0
175970,3,3506993,3
175970,3,3518963,3
175970,3,3522300,3
175970,3,3524172,38
175970,3,3524591,3
175970,3,3530119,3
175970,3,3532406,3
175970,3,3546677,3
175970,3,3549626,3
175970,3,3553061,3
175970,3,3557035,3
175970,3,3557848,3
175970,3,3558380,3
175970,3,3559830,0
175970,3,3570553,0
175970,3,3580511,3
175970,3,3609284,14
175970,3,3609602,3
175970,3,3635659,3
175970,3,3648879,3
175970,3,3649564,3
175970,3,3658632,14
175970,3,366054,3
175970,3,3695498,3
175970,3,3702865,3
175970,3,3705499,0
175970,3,3714323,3
175970,3,371648,0
175970,3,3718218,0
175970,3,372004,3
175970,3,3723996,3
175970,3,3725114,3
175970,3,3725675,3
175970,3,3729512,3
175970,3,373029,0
175970,3,3732200,21
175970,3,3732209,3
175970,3,3732220,3
175970,3,3732236,14
175970,3,3732967,14
175970,3,3734182,3
175970,3,3734197,3
175970,3,3734210,3
175970,3,3734301,14
175970,3,3734785,14
175970,3,3740917,3
175970,3,3744110,3
175970,3,375035,0
175970,3,375332,3
175970,3,3760642,3
175970,3,3764952,21
175970,3,3769245,3
175970,3,3770439,3
175970,3,3773398,21
175970,3,3774172,3
175970,3,3776972,3
175970,3,3777128,3
175970,3,3777364,3
175970,3,3777459,3
175970,3,3778365,20
175970,3,3780372,3
175970,3,3783892,3
175970,3,3787467,3
175970,3,381687,3
175970,3,3817050,0
175970,3,3826093,4
175970,3,382611,3
175970,3,3839026,3
175970,3,3843749,3
175970,3,388312,0
175970,3,3884352,3
175970,3,389153,15
175970,3,3892174,0
175970,3,3894203,3
175970,3,3895350,3
175970,3,3906193,3
175970,3,3907019,0
175970,3,3925085,3
175970,3,3925656,3
175970,3,3926371,21
175970,3,3926494,3
175970,3,3926497,30
175970,3,3927898,0
175970,3,3928822,3
175970,3,3929379,3
175970,3,3930631,14
175970,3,3936664,3
175970,3,3942142,3
175970,3,3958913,22
175970,3,3961187,3
175970,3,3965947,3
175970,3,3968701,3
175970,3,3980604,3
175970,3,3984470,3
175970,3,3986541,3
175970,3,3993362,0
175970,3,4006388,3
175970,3,401989,0
175970,3,4022089,3
175970,3,403322,3
175970,3,4036111,3
175970,3,4038729,3
175970,3,4044343,30
175970,3,4050794,15
175970,3,4050815,3
175970,3,4063004,3
175970,3,407808,0
175970,3,4079638,3
175970,3,4080350,0
175970,3,4084373,3
175970,3,4088090,3
175970,3,4104564,0
175970,3,4111311,3
175970,3,4119864,3
175970,3,4123571,0
175970,3,412660,3
175970,3,4130349,0
175970,3,413356,0
175970,3,4142417,3
175970,3,4160506,3
175970,3,4162459,3
175970,3,416550,3
175970,3,418194,22
175970,3,4191922,3
175970,3,4193421,0
175970,3,4194675,3
175970,3,4197712,3
175970,3,4199332,14
175970,3,420759,0
175970,3,4208231,14
175970,3,420972,3
175970,3,4226399,21
175970,3,4228419,3
175970,3,4230607,3
175970,3,4234527,14
175970,3,4261961,14
175970,3,4269552,15
175970,3,427557,20
175970,3,4305628,3
175970,3,4315216,3
175970,3,4315218,0
175970,3,4315237,3
175970,3,4315273,3
175970,3,432121,0
175970,3,4323255,3
175970,3,432341,30
175970,3,4329939,0
175970,3,4333256,3
175970,3,4335060,3
175970,3,4354708,3
175970,3,4354777,3
175970,3,4354814,3
175970,3,4355781,3
175970,3,4356282,3
175970,3,4356295,3
175970,3,4356316,3
175970,3,4369278,3
175970,3,4373235,3
175970,3,4374719,3
175970,3,4382272,3
175970,3,4386075,3
175970,3,4409439,3
175970,3,4476708,3
175970,3,449057,0
175970,3,4491940,14
175970,3,4493580,3
175970,3,4493582,3
175970,3,4493815,3
175970,3,449835,0
175970,3,4499600,3
175970,3,4506550,3
175970,3,4520096,3
175970,3,452891,3
175970,3,452909,3
175970,3,4540416,14
175970,3,4540687,3
175970,3,4543554,21
175970,3,4543568,3
175970,3,4565380,3
175970,3,4587195,3
175970,3,4595685,0
175970,3,4600429,3
175970,3,4605531,3
175970,3,4617787,3
175970,3,4617830,3
175970,3,462176,3
175970,3,462947,22
175970,3,4651407,3
175970,3,4652958,3
175970,3,4658383,3
175970,3,466189,3
175970,3,466233,3
175970,3,467364,0
175970,3,4682394,22
175970,3,469110,0
175970,3,4694135,3
175970,3,4701116,3
175970,3,4714697,0
175970,3,4715867,3
175970,3,4730153,3
175970,3,4730217,3
175970,3,473118,0
175970,3,475057,14
175970,3,4754990,1
175970,3,4778793,3
175970,3,479057,0
175970,3,4791472,0
175970,3,4801017,3
175970,3,4808626,3
175970,3,4815598,3
175970,3,483444,0
175970,3,4843975,3
175970,3,4843989,3
175970,3,4843992,3
175970,3,4844000,3
175970,3,4844004,22
175970,3,4844021,3
175970,3,4844024,3
175970,3,4844026,3
175970,3,4844029,3
175970,3,4844044,3
175970,3,4844062,3
175970,3,4844065,3
175970,3,4844083,3
175970,3,4844084,3
175970,3,4844088,3
175970,3,4844098,4
175970,3,4844112,3
175970,3,4844113,3
175970,3,4844118,3
175970,3,4844126,3
175970,3,4844143,3
175970,3,4844168,3
175970,3,4844179,3
175970,3,4844193,3
175970,3,4844199,3
175970,3,4844217,3
175970,3,4844342,3
175970,3,4844351,3
175970,3,4844355,3
175970,3,4844384,3
175970,3,4844401,3
175970,3,4844412,3
175970,3,4844423,3
175970,3,4844487,3
175970,3,4844568,3
175970,3,4844672,3
175970,3,4844687,3
175970,3,4844694,3
175970,3,4844707,3
175970,3,4844765,3
175970,3,4844803,3
175970,3,4844837,3
175970,3,4844867,3
175970,3,4844887,3
175970,3,4844892,3
175970,3,4844896,3
175970,3,4844899,3
175970,3,4844907,3
175970,3,4844919,3
175970,3,4844947,3
175970,3,4844978,3
175970,3,4844998,3
175970,3,4845025,3
175970,3,4845034,3
175970,3,4845038,3
175970,3,4845041,3
175970,3,4845048,3
175970,3,4845085,3
175970,3,4845096,3
175970,3,4845104,3
175970,3,4845107,3
175970,3,4845113,3
175970,3,4845135,3
175970,3,4845153,3
175970,3,4845158,3
175970,3,4845160,3
175970,3,4845174,3
175970,3,485165,3
175970,3,487211,30
175970,3,4884309,3
175970,3,4891798,3
175970,3,4893408,3
175970,3,4897219,3
175970,3,4897233,15
175970,3,4897289,3
175970,3,4897290,3
175970,3,4897296,3
175970,3,4897305,3
175970,3,4897352,3
175970,3,4897381,0
175970,3,4897399,3
175970,3,4897440,3
175970,3,4897452,3
175970,3,4897458,3
175970,3,4897473,3
175970,3,4897495,3
175970,3,4897504,3
175970,3,4897510,3
175970,3,4897681,3
175970,3,4897691,4
175970,3,4897699,3
175970,3,4913246,0
175970,3,4915571,0
175970,3,4920900,0
175970,3,4921530,3
175970,3,492621,22
175970,3,4935690,3
175970,3,4948204,0
175970,3,4948921,3
175970,3,4951117,3
175970,3,4961515,3
175970,3,498528,0
175970,3,498743,0
175970,3,5006813,3
175970,3,5016420,14
175970,3,5018830,3
175970,3,5027500,14
175970,3,5028211,3
175970,3,5028240,0
175970,3,5029465,3
175970,3,5036195,3
175970,3,5039324,3
175970,3,504832,0
175970,3,5052190,3
175970,3,505830,0
175970,3,5063396,14
175970,3,5064654,14
175970,3,5072830,14
175970,3,5078113,0
175970,3,5082349,3
175970,3,5089627,3
175970,3,5093030,3
175970,3,5115737,14
175970,3,5122949,3
175970,3,5133209,3
175970,3,5136210,3
175970,3,5136339,3
175970,3,5138629,0
175970,3,5146651,3
175970,3,5146827,3
175970,3,5150157,3
175970,3,515053,3
175970,3,5155948,3
175970,3,5160281,3
175970,3,5160403,3
175970,3,5164897,3
175970,3,5166347,3
175970,3,5166424,3
175970,3,5166561,3
175970,3,5166586,3
175970,3,5166627,3
175970,3,5166767,3
175970,3,5166837,3
175970,3,5166918,3
175970,3,5167137,3
175970,3,5167258,3
175970,3,5167279,3
175970,3,5167285,3
175970,3,5167561,3
175970,3,5172182,3
175970,3,518356,3
175970,3,518862,3
175970,3,519411,3
175970,3,519859,3
175970,3,5203943,3
175970,3,520400,0
175970,3,5204489,3
175970,3,5204741,3
175970,3,520644,0
175970,3,5221476,3
175970,3,5221489,3
175970,3,5221495,3
175970,3,5221522,3
175970,3,5221625,3
175970,3,5221787,3
175970,3,5222350,3
175970,3,5241163,3
175970,3,524567,28
175970,3,5246715,3
175970,3,5252700,3
175970,3,5261622,3
175970,3,5261938,3
175970,3,5262802,3
175970,3,5262934,3
175970,3,5264818,3
175970,3,5265607,0
175970,3,5267906,14
175970,3,5268193,14
175970,3,529787,30
175970,3,5308376,0
175970,3,5310841,3
175970,3,5311569,3
175970,3,5332672,3
175970,3,5333203,0
175970,3,5359275,3
175970,3,537973,22
175970,3,5382176,3
175970,3,5382213,3
175970,3,5382218,3
175970,3,5382224,3
175970,3,5382225,3
175970,3,5382226,3
175970,3,5382229,3
175970,3,5382230,3
175970,3,5395822,3
175970,3,5395826,3
175970,3,5395827,3
175970,3,5395831,3
175970,3,5395835,3
175970,3,5395858,3
175970,3,5395861,3
175970,3,5395864,3
175970,3,5395866,0
175970,3,5396075,0
175970,3,541843,20
175970,3,541904,3
175970,3,5422092,3
175970,3,542824,3
175970,3,5433936,0
175970,3,5438519,3
175970,3,5441075,3
175970,3,545201,0
175970,3,5458040,0
175970,3,5458047,3
175970,3,5458055,22
175970,3,5458058,3
175970,3,5458242,3
175970,3,5458252,3
175970,3,5458272,3
175970,3,5458290,3
175970,3,5458322,3
175970,3,5458328,3
175970,3,5458341,3
175970,3,5462802,0
175970,3,546418,28
175970,3,5464237,3
175970,3,5466800,14
175970,3,5479103,3
175970,3,548392,3
175970,3,549317,3
175970,3,5505057,0
175970,3,5511118,3
175970,3,5513312,15
175970,3,551871,3
175970,3,5523090,3
175970,3,552354,3
175970,3,552364,3
175970,3,553375,0
175970,3,5539573,14
175970,3,5541854,14
175970,3,5570382,14
175970,3,5608004,14
175970,3,5620614,0
175970,3,5623529,14
175970,3,5676496,3
175970,3,5743604,0
175970,3,574632,3
175970,3,577061,3
175970,3,5783945,3
175970,3,5794182,0
175970,3,5798253,3
175970,3,5806628,14
175970,3,581228,3
175970,3,5839967,3
175970,3,5846265,3
175970,3,5860777,3
175970,3,5879955,22
175970,3,589600,3
175970,3,5912149,3
175970,3,5921885,14
175970,3,592542,3
175970,3,5946985,3
175970,3,5950424,3
175970,3,596593,0
175970,3,5966815,3
175970,3,5984152,3
175970,3,5998635,3
175970,3,6002984,3
175970,3,602074,3
175970,3,6027870,0
175970,3,602993,15
175970,3,603632,3
175970,3,6036600,3
175970,3,603687,3
175970,3,6038925,3
175970,3,6053100,3
175970,3,6059012,14
175970,3,6060130,3
175970,3,6061611,3
175970,3,6069043,0
175970,3,609219,3
175970,3,609758,4
175970,3,6113209,14
175970,3,6116920,3
175970,3,611913,3
175970,3,6143959,3
175970,3,614511,4
175970,3,6145845,0
175970,3,6164583,3
175970,3,6177962,3
175970,3,6213209,14
175970,3,6213526,14
175970,3,623895,0
175970,3,624948,3
175970,3,6255876,3
175970,3,6266565,3
175970,3,6294888,3
175970,3,631594,4
175970,3,6335365,3
175970,3,6361523,15
175970,3,6369595,3
175970,3,638632,3
175970,3,638679,3
175970,3,6407597,3
175970,3,6417719,0
175970,3,6424017,3
175970,3,6444789,3
175970,3,6448397,14
175970,3,6449349,14
175970,3,645770,0
175970,3,6458903,3
175970,3,6461351,22
175970,3,6514437,0
175970,3,6526373,12
175970,3,653753,1
175970,3,6541256,0
175970,3,6545103,3
175970,3,6576584,3
175970,3,6601660,15
175970,3,662704,22
175970,3,6639194,0
175970,3,6644100,0
175970,3,6666558,3
175970,3,6682808,3
175970,3,6695846,3
175970,3,671250,0
175970,3,672268,0
175970,3,6750375,3
175970,3,675871,3
175970,3,6759822,3
175970,3,6770916,3
175970,3,6771735,3
175970,3,6777861,3
175970,3,6834096,3
175970,3,691319,3
175970,3,6921874,3
175970,3,6928423,0
175970,3,693092,0
175970,3,696563,0
175970,3,6972262,3
175970,3,7050130,0
175970,3,708899,0
175970,3,709231,3
175970,3,710214,0
175970,3,714157,0
175970,3,714592,22
175970,3,718781,0
175970,3,7197410,3
175970,3,7202918,3
175970,3,733333,0
175970,3,7451251,28
175970,3,7477384,3
175970,3,7477857,3
175970,3,7481665,3
175970,3,7502518,3
175970,3,7514214,3
175970,3,7519119,20
175970,3,755424,3
175970,3,7565222,3
175970,3,7565884,3
175970,3,757086,0
175970,3,7576410,3
175970,3,7576419,3
175970,3,7589524,3
175970,3,7591997,0
175970,3,7641309,3
175970,3,7641423,0
175970,3,7644180,0
175970,3,7675791,0
175970,3,7697799,3
175970,3,771140,0
175970,3,7727034,3
175970,3,7733619,3
175970,3,774230,3
175970,3,7742874,3
175970,3,7761780,3
175970,3,776971,0
175970,3,777896,0
175970,3,7784710,3
175970,3,7847614,3
175970,3,7864357,0
175970,3,7867400,3
175970,3,7874797,3
175970,3,7885812,3
175970,3,7904080,3
175970,3,7926902,3
175970,3,796506,3
175970,3,7967117,3
175970,3,7967358,0
175970,3,797465,14
175970,3,7991758,3
175970,3,7998397,3
175970,3,7998399,3
175970,3,7998815,3
175970,3,7998979,3
175970,3,8013818,3
175970,3,8036027,3
175970,3,8036602,15
175970,3,8047825,3
175970,3,8047832,3
175970,3,8047884,3
175970,3,8050719,3
175970,3,805533,3
175970,3,8056278,0
175970,3,8089126,3
175970,3,8094263,3
175970,3,8126642,3
175970,3,8126643,3
175970,3,8143216,3
175970,3,8157252,3
175970,3,8161414,3
175970,3,821129,0
175970,3,8227995,15
175970,3,8228144,3
175970,3,8229467,3
175970,3,8238287,3
175970,3,8252620,3
175970,3,8267097,15
175970,3,8303321,3
175970,3,8324474,3
175970,3,8331958,0
175970,3,834822,15
175970,3,8352026,22
175970,3,8366039,3
175970,3,8376686,3
175970,3,838274,3
175970,3,8394417,3
175970,3,8400266,3
175970,3,8416228,22
175970,3,8428320,3
175970,3,8445712,3
175970,3,8454211,3
175970,3,8486183,3
175970,3,8496807,3
175970,3,849781,0
175970,3,8499006,3
175970,3,8504045,3
175970,3,859061,3
175970,3,8596268,3
175970,3,8599734,3
175970,3,860887,22
175970,3,8637867,3
175970,3,864662,0
175970,3,8650808,3
175970,3,8664361,0
175970,3,866673,0
175970,3,8669383,0
175970,3,8679923,0
175970,3,8687425,0
175970,3,8707243,28
175970,3,8709203,3
175970,3,8725101,28
175970,3,8751754,3
175970,3,8769011,3
175970,3,8773805,3
175970,3,8780308,3
175970,3,878311,3
175970,3,8786130,3
175970,3,879216,21
175970,3,8793354,3
175970,3,8811733,3
175970,3,8829320,3
175970,3,8832756,3
175970,3,8858619,0
175970,3,8886481,3
175970,3,8903103,3
175970,3,890400,0
175970,3,8936443,3
175970,3,8936520,3
175970,3,893763,3
175970,3,894423,0
175970,3,8948741,3
175970,3,9015527,3
175970,3,9030439,14
175970,3,9068700,3
175970,3,9085941,3
175970,3,909879,3
175970,3,9151777,3
175970,3,9152495,3
175970,3,9157036,3
175970,3,9213779,3
175970,3,9225464,0
175970,3,9234396,3
175970,3,9262240,22
175970,3,9274704,3
175970,3,9333338,3
175970,3,9338709,0
175970,3,9387399,3
175970,3,9395945,3
175970,3,9422589,3
175970,3,9434845,3
175970,3,9434939,3
175970,3,9435148,3
175970,3,9448494,3
175970,3,9464201,3
175970,3,9495034,3
175970,3,9498395,3
175970,3,9508834,0
175970,3,953518,0
175970,3,9550929,3
175970,3,9554150,3
175970,3,9554166,3
175970,3,9554189,3
175970,3,9554205,3
175970,3,9554271,3
175970,3,9617540,3
175970,3,9623405,3
175970,3,9625208,3
175970,3,963568,0
175970,3,9636835,3
175970,3,9640536,3
175970,3,9666434,3
175970,3,9703727,3
175970,3,9706234,3
175970,3,9709582,3
175970,3,9742288,3
175970,3,9752376,28
175970,3,9771389,28
175970,3,9781046,3
175970,3,9786998,3
175970,3,9797221,3
175970,3,9797345,3
175970,3,9797898,3
175970,3,9814352,3
175970,3,9885097,3
175970,3,9897741,4
175970,3,9908855,3
175970,3,9931475,0
175970,3,9995244,3
175995,22,2437890,22
175995,22,2439664,22
175995,22,2439706,22
175995,22,802609,4
175995,22,802610,4
175995,22,802822,22
175995,22,860887,22
1760992,21,1781647,21
1761503,3,10491566,3
176202,22,1337852,0
176202,22,731823,0
176202,22,860887,22
176209,22,2447286,22
1762355,4,1925627,4
1762729,4,2094705,4
1762986,3,10184722,3
1764678,12,4602486,12
1764710,4,2239919,4
1764710,4,3299745,20
176699,22,1042450,0
176699,22,10640927,0
176699,22,1171167,21
176699,22,1225325,22
176699,22,1426822,22
176699,22,1481533,0
176699,22,1718648,3
176699,22,1850009,4
176699,22,1873132,21
176699,22,1882364,14
176699,22,2067338,22
176699,22,2070214,21
176699,22,232482,14
176699,22,2438586,4
176699,22,2455922,3
176699,22,2635569,21
176699,22,2931937,3
176699,22,3401808,22
176699,22,3663996,21
176699,22,4044343,30
176699,22,4088090,3
176699,22,462947,22
176699,22,4951117,3
176699,22,5351003,0
176699,22,5597056,0
176699,22,5860777,3
176699,22,693092,0
176699,22,704962,0
176699,22,731823,0
176699,22,8036602,15
176699,22,860887,22
17690,0,1347775,0
17690,0,188295,0
17690,0,29052,0
17690,0,29210,22
17690,0,30022,3
17690,0,42948,22
17690,0,502088,3
17690,0,533244,1
17690,0,75342,0
17690,0,82876,0
177111,22,2067338,22
177111,22,731823,0
177111,22,860887,22
177308,22,1149175,22
177308,22,1333985,22
177308,22,1334936,22
177308,22,1334980,22
177308,22,1335787,0
177308,22,1336181,22
177308,22,1336372,22
177308,22,1336509,3
177308,22,1336602,22
177308,22,1336752,22
177308,22,1336820,22
177308,22,1337342,22
177308,22,1337381,22
177308,22,1337761,22
177308,22,1340371,22
177308,22,1586337,22
177308,22,2065919,22
177308,22,2065922,22
177308,22,2065928,22
177308,22,2065929,22
177308,22,2065936,22
177308,22,2065937,22
177308,22,2065943,22
177308,22,2065944,22
177308,22,2065950,22
177308,22,2065957,22
177308,22,2065958,22
177308,22,2065967,22
177308,22,2065977,22
177308,22,2065981,22
177308,22,2065982,22
177308,22,2065984,22
177308,22,2065987,22
177308,22,2065994,22
177308,22,2066000,22
177308,22,2066001,22
177308,22,2066019,22
177308,22,2066022,22
177308,22,2066023,22
177308,22,2066029,22
177308,22,2066031,22
177308,22,2066034,22
177308,22,2066035,22
177308,22,2066037,22
177308,22,2066041,22
177308,22,2066044,22
177308,22,2066045,22
177308,22,2066049,22
177308,22,2066051,22
177308,22,2066059,22
177308,22,2066063,22
177308,22,2066067,22
177308,22,2066073,22
177308,22,2066076,22
177308,22,2066083,22
177308,22,2066088,22
177308,22,2066099,22
177308,22,2066102,22
177308,22,217966,3
177308,22,2370222,22
177308,22,2729472,0
177308,22,3121753,22
177308,22,5222346,0
177308,22,731823,0
177308,22,7534154,3
177308,22,7857601,22
177308,22,8086634,0
177308,22,847646,22
177308,22,860887,22
177308,22,8700435,22
177436,22,1108594,14
177436,22,1122900,14
177436,22,1149175,22
177436,22,1189369,14
177436,22,1198529,14
177436,22,1200045,14
177436,22,1202057,14
177436,22,1210918,14
177436,22,1211185,14
177436,22,1213364,14
177436,22,1300279,14
177436,22,1315462,14
177436,22,1317132,14
177436,22,1333985,22
177436,22,1334936,22
177436,22,1334980,22
177436,22,1335787,0
177436,22,1336181,22
177436,22,1336372,22
177436,22,1336509,3
177436,22,1336602,22
177436,22,1336752,22
177436,22,1336820,22
177436,22,1337342,22
177436,22,1337381,22
177436,22,1337761,22
177436,22,1340371,22
177436,22,1340593,14
177436,22,1348171,14
177436,22,1377894,14
177436,22,1389583,14
177436,22,1417524,14
177436,22,1586337,22
177436,22,1632809,14
177436,22,1670854,14
177436,22,1676191,14
177436,22,1831975,14
177436,22,1834510,14
177436,22,1849095,14
177436,22,1854542,14
177436,22,1860405,14
177436,22,1862182,14
177436,22,1887130,14
177436,22,1888310,14
177436,22,1888378,14
177436,22,1890749,14
177436,22,1892394,14
177436,22,1894497,14
177436,22,1897361,14
177436,22,1898099,14
177436,22,1900072,14
